symbol,detected,score,case,strength,horizon_days,horizon_tf,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_spread,collapsing,growth_x,failures,error
DOTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,60,0,0,10,,0,,,
BCHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,60,1,0,10,,0,,,
EPICUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,126,0,0,10,,0,,,
KAITOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,0,0,10,,0,,,
STOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,0,0,10,,0,,,
KOMAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,95,2,1,10,,0,,,
FILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,63,0,0,10,,0,,,
1000SHIBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,47,2,1,10,,0,,,
FIDAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,0,0,10,,0,,,
FETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,77,0,0,10,,0,,,
EULUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,65,4,3,3,,0,,,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,117,0,0,10,,0,,,
TRUMPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,82,0,0,10,,0,,,
LITUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,34,0,0,3,,0,,,
XMRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,106,2,2,10,,0,,,
FARTCOINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,36,0,0,10,,0,,,
TUTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,10,,0,,,
USUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,62,0,0,3,,0,,,
TAKEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,68,2,1,3,,0,,,
LABUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,86,0,0,3,,0,,,
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,77,1,0,10,,0,,,
ALLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,63,0,0,3,,0,,,
ALABUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
ETHFIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,70,1,1,10,,0,,,
ZAMAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,39,2,0,3,,0,,,
INJUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,66,0,0,10,,0,,,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,64,0,0,10,,0,,,
MMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,56,1,0,3,,0,,,
BIOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,108,0,0,10,,0,,,
VANRYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0,10,,0,,,
1000BONKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,76,2,1,10,,0,,,
LLYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,3,1,0,1,,0,,,
WLFIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,31,1,1,10,,0,,,
RIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,1,1,10,,0,,,
ETCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,66,1,0,10,,0,,,
HBARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,60,1,0,10,,0,,,
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,74,0,0,10,,0,,,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,55,0,0,10,,0,,,
ACXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,87,4,4,10,,0,,,
ONUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,76,1,0,3,,0,,,
AIOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,84,1,0,10,,0,,,
BIRBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,26,0,0,3,,0,,,
PTBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,79,2,2,0,,0,,,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,10,,0,,,
REUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
ATOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,55,1,0,10,,0,,,
ACEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,1,1,10,,0,,,
XPLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,37,0,0,10,,0,,,
VVVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,132,0,0,10,,0,,,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,50,0,0,10,,0,,,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,32,2,1,3,,0,,,
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,56,1,0,10,,0,,,
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,87,0,0,10,,0,,,
COHRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,,0,,,
币安人生USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,55,0,0,3,,0,,,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,0,10,,0,,,
XPDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,3,,0,,,
ORDIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,74,1,1,10,,0,,,
BSBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,20,0,0,3,,0,,,
JTOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,0,0,10,,0,,,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,72,2,1,10,,0,,,
DASHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,119,0,0,10,,0,,,
VELVETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,1,1,10,,0,,,
ICNTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,79,1,1,10,,0,,,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,35,0,0,3,,0,,,
CAPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
NILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,0,0,10,,0,,,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,62,0,0,10,,0,,,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,60,0,0,10,,0,,,
AEROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,95,0,0,10,,0,,,
GIGADEVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
EVAAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,74,0,0,3,,0,,,
IDOLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,100,1,1,10,,0,,,
PIPPINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,121,0,0,10,,0,,,
SAHARAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,82,0,0,10,,0,,,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,1,,0,,,
HYPERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,1,1,10,,0,,,
PENDLEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,62,0,0,10,,0,,,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,1,1,10,,0,,,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,42,1,0,10,,0,,,
JCTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,63,1,1,3,,0,,,
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,29,2,1,3,,0,,,
ENJUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,97,0,0,10,,0,,,
KITEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,52,0,0,3,,0,,,
JUPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,58,0,0,10,,0,,,
MYXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,83,0,0,10,,0,,,
NOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,72,0,0,3,,0,,,
STRKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,94,0,0,10,,0,,,
GALAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,51,0,0,10,,0,,,
POLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,59,0,0,10,,0,,,
RESOLVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,83,0,0,10,,0,,,
ROBOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,3,,0,,,
CHZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0,10,,0,,,
BASEDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,0,3,,0,,,
SIGNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,10,,0,,,
PIEVERSEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,45,0,0,3,,0,,,
ERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,76,3,2,10,,0,,,
INTWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
BULLAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,116,1,1,10,,0,,,
AGTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,92,0,0,10,,0,,,
USELESSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,56,0,0,10,,0,,,
MIRAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,66,2,1,3,,0,,,
MORPHOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,105,2,2,10,,0,,,
TLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,2,2,10,,0,,,
ASTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,,0,,,
TURBOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,80,1,0,10,,0,,,
ZEREBROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,122,1,1,10,,0,,,
PROMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,128,2,1,10,,0,,,
SIRENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,137,0,0,10,,0,,,
SOONUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,107,1,0,10,,0,,,
