symbol,detected,score,case,strength,horizon_days,horizon_tf,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_spread,collapsing,growth_x,failures,error
AIOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,127,1,1,2,0.1731,1,3.94,,
ORDIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,1,0,5,0.125,1,5.17,,
BEATUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,84,9,9,0,0.0,0,89.62,,
1000SATSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,2,1,1,0.3923,1,2.88,,
USUSDT,1,86,flow_fuel,экстремальный,12,недели,0.0,0.0,48.7,0.0,69.4,0.0,0.011554389823274752,106,17,16,0,0.0,0,0.0,,
LTCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,99,1,1,5,0.2936,0,1.1,,
XLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,122,2,2,5,0.1025,1,2.19,,
1000XECUSDT,1,85,flow_fuel,экстремальный,25,недели,0.0,0.0,39.7,57.2,67.2,0.0,0.005762,151,4,4,5,0.0835,0,1.33,,
FILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,0,0,3,0.1639,1,1.46,,
LITEUSDT,1,71,flow_taker,сильный,5,неделя,0.0,0.0,0.0,47.0,0.0,0.0,709.17,3,0,0,2,0.0143,0,1.32,,
XMRUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,55.6,0.0,312.8900740777555,170,7,5,1,0.3082,0,2.22,,
ERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,112,3,3,0,0.0,1,1.6,,
UBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,131,9,9,0,0.0,0,13.73,,
GRVTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
UAIUSDT,1,78,flow_taker,сильный,12,недели,0.0,0.0,0.0,53.5,47.2,0.0,0.3696545610810503,96,8,6,2,0.067,0,5.3,,
TRXUSDT,1,86,flow_fuel,экстремальный,25,недели,50.1,34.8,0.0,0.0,69.4,0.0,0.31655203478332194,93,6,4,5,0.3304,0,0.0,,
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,36,4,4,1,0.0817,0,3.77,,
TRUMPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,0,0,0,0.0,1,1.11,,
INJUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,55.6,0.0,4.579709643740141,112,7,6,1,0.1314,1,2.79,,
LITUSDT,1,86,flow_fuel,экстремальный,12,недели,0.0,0.0,55.8,0.0,69.4,0.0,1.481187912477085,52,7,6,1,0.1296,0,0.0,,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,1,1,2,0.1769,1,0.0,,
DOTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,83,0,0,0,0.0,1,1.17,,
TLMUSDT,1,70,flow_churn,сильный,25,недели,0.0,0.0,45.1,0.0,0.0,0.0,0.0016068657780039112,206,4,4,10,0.0223,0,5.34,,
BULLAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,180,12,12,0,0.0,0,19.2,,
ZAMAUSDT,1,71,flow_fuel,сильный,12,недели,0.0,0.0,0.0,0.0,48.0,0.0,0.04755,52,4,4,0,0.0,0,0.0,,
REUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
TAGUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,139,10,10,5,0.0301,0,8.82,,
BTWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
RIFUSDT,1,80,flow_churn,сильный,25,недели,0.0,0.0,57.1,0.0,59.0,0.0,0.07775033741537798,206,14,14,0,0.0,0,5.19,,
EPICUSDT,0,36,none,,0,,0.0,0.0,35.7,0.0,0.0,0.0,,203,12,12,0,0.0,0,0.0,,
PENGUUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,108,1,0,2,0.1774,1,1.64,,
1000BONKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,106,1,1,1,0.0725,1,1.81,,
ROBOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,12,2,2,1,0.1009,1,1.89,,
RLCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,164,2,2,2,0.1146,1,0.0,,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,180,1,1,0,0.0,0,3.24,,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,84,0,0,0,0.0,1,1.51,,
MUSDT,1,74,flow_hidden,сильный,25,недели,46.9,0.0,0.0,0.0,47.3,0.0,1.094,134,2,1,0,0.0,0,4.06,,
BROCCOLI714USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,143,2,1,1,0.3199,1,8.41,,
BIRBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,39,0,0,1,0.2239,0,1.99,,
ATOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,85,0,0,0,0.0,1,1.48,,
FETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,0,0,0,0.0,1,1.64,,
XPLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,52,1,1,1,0.2247,1,1.86,,
LABUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,143,1,0,1,0.1722,0,259.49,,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,3,0.1111,1,1.16,,
SYNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,216,7,7,0,0.0,0,26.56,,
DIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,3,2,3,0.0564,0,1.13,,
SOONUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.15673263418028888,161,9,8,0,0.0,0,1.27,,
ALLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,102,8,7,3,0.1295,0,12.39,,
HBARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,88,0,0,2,0.1996,1,1.13,,
EVAAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,2,2,1,0.0386,0,14.03,,
DASHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,189,4,3,10,0.0229,1,2.76,,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,46,2,2,3,0.3392,1,0.0,,
FARTCOINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,50,0,0,3,0.0178,1,2.0,,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,69,0,0,1,0.1825,1,1.93,,
MUBARAKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,110,2,2,2,0.1545,1,1.84,,
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,0,0,1,0.2967,1,1.42,,
LDOUSDT,0,35,none,,0,,0.0,0.0,35.2,0.0,0.0,0.0,,110,5,5,10,0.1495,0,1.39,,
ETCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,90,1,1,2,0.2205,1,1.12,,
SANDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,0,0,0,0.0,1,1.66,,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0,0.0,1,5.0,,
VVVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,204,16,15,1,0.0597,0,21.13,,
VANRYUSDT,0,28,none,,0,,0.0,0.0,28.0,0.0,0.0,0.0,,139,1,1,0,0.0,0,1.67,,
JTOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,167,8,8,5,0.0443,1,4.24,,
HOMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,140,0,0,0,0.0,1,4.56,,
VANAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,161,0,0,3,0.1474,1,0.0,,
WLFIUSDT,0,44,none,,0,,0.0,0.0,0.0,44.2,0.0,0.0,,42,1,0,3,0.1601,0,1.56,,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,0,0,2,0.2113,1,1.81,,
BABYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,152,2,2,1,0.1061,1,122.53,,
BOMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,7,5,10,0.0971,0,2.67,,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,107,1,1,3,0.0772,1,1.91,,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,0,0,1,0.2537,1,2.3,,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,102,0,0,10,0.0037,1,1.22,,
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,131,0,0,1,0.1367,1,2.15,,
PTBUSDT,1,83,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,69.4,0.0,0.000577399288779867,103,3,3,0,0.0,1,3.01,,
4USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,71,3,3,3,0.0701,1,2.15,,
NEIROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,76,0,0,2,0.1322,1,1.6,,
ACHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,114,2,2,1,0.1229,1,1.78,,
MIRAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,101,0,0,3,0.1464,1,1.71,,
JUPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,2,2,5,0.0644,1,2.05,,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,0,0.0,1,1.23,,
PEOPLEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,5,2,5,0.0276,1,1.56,,
PRLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,12,2,0,0,0.0,1,3.35,,
AEROUSDT,1,87,flow_churn,экстремальный,25,недели,0.0,0.0,76.2,0.0,0.0,0.0,0.3245123243231567,146,3,3,1,0.2152,0,0.0,,
ETHFIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,105,4,4,2,0.0576,1,1.22,,
IDOLUSDT,1,79,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,62.3,0.0,0.01540210525742123,152,3,2,1,0.0708,1,1.73,,
TSTUSDT,1,71,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.010547742620690567,173,4,3,1,0.1874,1,4.6,,
FLOWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,128,3,2,2,0.0808,1,0.0,,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,65,0,0,5,0.1205,1,1.38,,
XNYUSDT,1,71,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.005851801645032132,94,4,3,5,0.0114,1,5.21,,
HYPERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,141,0,0,0,0.0,1,2.32,,
CAKEUSDT,1,80,flow_taker,сильный,25,недели,40.1,0.0,0.0,57.2,0.0,0.0,1.4544,107,0,0,1,0.1797,0,1.1,,
GALAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,81,0,0,0,0.0,1,1.45,,
EIGENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,115,0,0,5,0.0507,1,0.0,,
PENDLEUSDT,1,78,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,60.8,0.0,1.2330671355577154,96,2,1,5,0.2559,1,0.0,,
TAKEUSDT,1,75,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,53.8,0.0,0.02122304293229298,90,5,4,10,0.0932,1,1.91,,
ICNTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,114,0,0,0,0.0,1,2.67,,
ACEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,187,1,1,3,0.1187,1,1.67,,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,54,0,0,0,0.0,1,10.96,,
CHZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,142,0,0,0,0.0,1,2.29,,
SENTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,86,0,0,3,0.2451,0,1.57,,
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,87,0,0,2,0.321,1,1.39,,
TUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,162,1,1,3,0.0754,0,1.06,,
ENSOUSDT,0,36,none,,0,,0.0,0.0,0.0,0.0,35.6,0.0,,85,2,2,0,0.0,1,5.95,,
SAHARAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,126,0,0,0,0.0,1,3.67,,
STARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,15,0,0,0,0.0,0,0.0,,
NILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,172,0,0,2,0.2873,1,3.6,,
POLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,95,0,0,3,0.2173,1,1.89,,
HOLOUSDT,1,94,flow_hidden,экстремальный,25,недели,83.5,0.0,0.0,0.0,55.6,0.0,0.06135814816720629,95,6,6,2,0.0807,0,1.57,,
EDGEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,19,0,0,0,0.0,0,4.55,,
ZILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,123,3,3,1,0.0848,1,1.96,,
SKLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,196,0,0,1,0.1022,0,1.06,,
PNUTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,72,0,0,2,0.23,1,1.6,,
0GUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,78,0,0,0,0.0,1,1.74,,
HEMIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,80,0,0,3,0.134,1,1.73,,
