symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
STXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,61.6,0.0,,59,9,4,10,none,0.0,0,-0.00989,0.4856,1.69,222,70.8,,flow_dormant=отскока не было: 11.2% < 15.0% | flow_hidden=поток не растёт: наклон -0.00989 < 0.01 | flow_leverage=цена идёт: +48.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
MOVEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,61.6,0.0,,97,17,13,10,none,0.0,0,-0.02144,0.4895,1.36,216,87.1,,"flow_dormant=цикла не было: рост до пика x1.36 < x3.0, за жизнь x2.07 при падении 99.5% | flow_hidden=поток не растёт: наклон -0.02144 < 0.01 | flow_leverage=цена идёт: +25.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
AVAAIUSDT,1,65,flow_taker,умеренный,2,дни,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.008999,110,13,6,10,up,0.269,0,-0.01021,0.4922,4.96,2,63.7,,flow_dormant=база широка: 354.0% при падении 63.7% — доля 2.02 > 0.55 | flow_hidden=цена растёт: наклон 0.01772 > 0.002 | flow_leverage=фандинг не отрицательный: 43.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
LDOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73,5,4,10,up,0.563,0,-0.03016,0.4828,1.26,228,65.6,,"flow_dormant=цикла не было: рост до пика x1.26 < x3.0, за жизнь x4.64 при падении 94.2% | flow_hidden=цена растёт: наклон 0.00295 > 0.002 | flow_leverage=цена идёт: +26.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.64 > 0.95",
1000FLOKIUSDT,0,0,none,,0,,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,66,7,4,10,up,0.142,0,-0.02402,0.4829,1.62,228,68.3,,flow_hidden=поток не растёт: наклон -0.02402 < 0.01 | flow_leverage=цена идёт: +25.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
VVVUSDT,0,0,none,,0,,0.0,0.0,0.0,29.6,0.0,64.5,0.0,,123,12,8,10,none,0.0,0,0.00068,0.5027,15.71,80,54.5,,flow_dormant=база широка: 69.1% при падении 54.5% — доля 0.58 > 0.55 | flow_hidden=поток не растёт: наклон 0.00068 < 0.01 | flow_leverage=цена идёт: +36.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.61 > 0.95,
AKEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
MONUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38,2,1,3,none,0.0,0,-0.00646,0.4935,2.38,128,52.8,,"flow_dormant=цикла не было: рост до пика x2.38 < x3.0, за жизнь x1.05 при падении 87.1% | flow_hidden=поток не растёт: наклон -0.00646 < 0.01 | flow_leverage=цена идёт: +27.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
GIGGLEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46,6,3,3,down,0.058,0,-0.02237,0.4899,1.3,230,74.9,,"flow_dormant=цикла не было: рост до пика x1.30 < x3.0, за жизнь x3.68 при падении 92.8% | flow_hidden=цена растёт: наклон 0.00733 > 0.002 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 2.50 > 0.95",
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,5,3,10,down,0.232,0,-0.00885,0.4947,2.15,192,72.7,,"flow_dormant=цикла не было: рост до пика x2.15 < x3.0, за жизнь x3.07 при падении 90.7% | flow_hidden=поток не растёт: наклон -0.00885 < 0.01 | flow_leverage=цена идёт: +17.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.68 > 0.95",
LABUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,1,0,3,down,0.545,0,-0.04494,0.4753,243.07,81,99.8,,flow_dormant=база широка: 36187.9% при падении 99.8% — доля 3.66 > 0.55 | flow_hidden=поток не растёт: наклон -0.04494 < 0.01 | flow_leverage=цена идёт: -37.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.45 > 0.95,
JTOUSDT,1,61,flow_churn,умеренный,25,недели,0.0,0.0,0.0,29.9,0.0,68.5,0.0,0.5957333333333333,103,12,7,10,none,0.0,0,-0.01666,0.4892,4.24,57,47.1,,flow_dormant=база широка: 89.0% при падении 47.1% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.01666 < 0.01 | flow_leverage=цена идёт: +19.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.62 > 0.95,
REDUSDT,1,45,flow_churn,умеренный,25,недели,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.11059999999999999,106,16,9,10,up,0.117,0,-0.0064,0.4951,1.34,223,70.5,,"flow_dormant=цикла не было: рост до пика x1.34 < x3.0, за жизнь x1.11 при падении 91.2% | flow_hidden=поток не растёт: наклон -0.00640 < 0.01 | flow_leverage=цена идёт: +26.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
ATOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57,7,4,10,none,0.0,0,-0.01834,0.4883,1.42,220,55.2,,"flow_dormant=цикла не было: рост до пика x1.42 < x3.0, за жизнь x1.37 при падении 92.4% | flow_hidden=поток не растёт: наклон -0.01834 < 0.01 | flow_leverage=цена идёт: +13.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.26 > 0.95",
BANKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
USELESSUSDT,1,80,flow_fuel,сильный,25,недели,0.0,0.0,0.0,35.5,0.0,49.3,0.0,0.06257333333333333,58,6,3,10,up,0.175,0,-0.02554,0.4871,2.23,228,79.2,,"flow_dormant=цикла не было: рост до пика x2.23 < x3.0, за жизнь x4.14 при падении 93.8% | flow_hidden=поток не растёт: наклон -0.02554 < 0.01 | flow_leverage=цена идёт: +68.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.96 > 0.95",
SEIUSDT,0,0,none,,0,,41.2,0.0,0.0,0.0,0.0,0.0,0.0,,57,5,4,10,none,0.0,0,-0.03484,0.4841,1.28,228,71.9,,flow_hidden=поток не растёт: наклон -0.03484 < 0.01 | flow_leverage=цена идёт: +13.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.26 > 0.95,
JUPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,5,4,10,up,0.166,0,-0.02676,0.4866,2.05,104,47.9,,"flow_dormant=цикла не было: рост до пика x2.05 < x3.0, за жизнь x4.30 при падении 92.2% | flow_hidden=поток не растёт: наклон -0.02676 < 0.01 | flow_leverage=цена идёт: +13.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.01 > 0.95",
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,11,7,10,none,0.0,0,-0.02907,0.4862,2.22,223,58.6,,"flow_dormant=цикла не было: рост до пика x2.22 < x3.0, за жизнь x3.47 при падении 90.5% | flow_hidden=поток не растёт: наклон -0.02907 < 0.01 | flow_leverage=цена идёт: +14.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.43 > 0.95",
PIEVERSEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,48.4,0.0,,50,5,4,3,none,0.0,0,-0.00962,0.4994,4.71,124,67.6,,flow_dormant=отскока не было: 13.4% < 15.0% | flow_hidden=цена растёт: наклон 0.00505 > 0.002 | flow_leverage=цена идёт: +24.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.08 > 0.95,
BERAUSDT,1,86,flow_fuel,экстремальный,25,недели,44.7,0.0,0.0,21.1,0.0,55.0,0.0,0.18613333333333335,81,9,7,10,down,0.207,0,-0.02848,0.4784,4.07,192,90.0,,flow_hidden=поток не растёт: наклон -0.02848 < 0.01 | flow_leverage=цена идёт: +27.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 7.02 > 0.95,
USUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
VELVETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
BICOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,133,14,9,10,up,0.225,0,0.01444,0.5044,8.12,13,83.0,,flow_dormant=база широка: 711.8% при падении 83.0% — доля 1.46 > 0.55 | flow_hidden=цена растёт: наклон 0.01182 > 0.002 | flow_leverage=цена идёт: -59.8% за 14 баров > 10.0% | flow_spring=диапазон широк: 409.4% > 35%,
HOMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99,10,9,10,none,0.0,0,-0.01297,0.4937,4.56,76,91.7,,flow_dormant=отскока не было: 12.2% < 15.0% | flow_hidden=поток не растёт: наклон -0.01297 < 0.01 | flow_leverage=цена идёт: -29.4% за 14 баров > 10.0% | flow_spring=нет опорной зоны под ценой,
MORPHOUSDT,1,47,flow_churn,умеренный,25,недели,0.0,0.0,0.0,21.9,0.0,0.0,0.0,2.21365,102,10,7,10,down,0.179,0,-0.00693,0.4994,2.66,1,17.6,,"flow_dormant=цикла не было: рост до пика x2.66 < x3.0, за жизнь x3.57 при падении 50.4% | flow_hidden=поток не растёт: наклон -0.00693 < 0.01 | flow_leverage=цена идёт: +16.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.12 > 0.95",
APRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
PENDLEUSDT,1,55,flow_churn,умеренный,25,недели,0.0,0.0,0.0,29.5,0.0,0.0,0.0,1.5997000000000001,64,5,5,10,up,0.339,0,-0.03044,0.4809,1.41,228,59.7,,flow_dormant=отскока не было: 12.0% < 15.0% | flow_hidden=поток не растёт: наклон -0.03044 < 0.01 | flow_leverage=цена идёт: +20.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.66 > 0.95,
PNUTUSDT,1,60,flow_churn,умеренный,25,недели,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.05292666666666667,50,7,3,10,up,0.311,0,-0.02219,0.4836,1.6,228,65.4,,flow_dormant=отскока не было: 12.7% < 15.0% | flow_hidden=поток не растёт: наклон -0.02219 < 0.01 | flow_leverage=цена идёт: +25.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
BASEDUSDT,0,0,none,,0,,51.3,0.0,0.0,0.0,0.0,0.0,0.0,,14,2,0,3,none,0.0,0,-0.05579,0.4683,6.61,128,83.2,,flow_hidden=поток не растёт: наклон -0.05579 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.42 > 0.95,
USUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69,8,4,10,up,0.236,0,-0.02753,0.4831,1.34,217,76.3,,"flow_dormant=цикла не было: рост до пика x1.34 < x3.0, за жизнь x2.12 при падении 99.5% | flow_hidden=поток не растёт: наклон -0.02753 < 0.01 | flow_leverage=цена идёт: +26.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
币安人生USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,60.5,0.0,,57,7,0,3,down,0.159,0,-0.02708,0.4815,24.53,76,55.5,,flow_dormant=база широка: 123.7% при падении 55.5% — доля 0.99 > 0.55 | flow_hidden=поток не растёт: наклон -0.02708 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 6.04 > 0.95,
CAKEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73,8,6,10,up,0.466,0,-0.00897,0.4943,1.21,217,48.1,,"flow_dormant=цикла не было: рост до пика x1.21 < x3.0, за жизнь x3.62 при падении 78.6% | flow_hidden=цена растёт: наклон 0.00234 > 0.002 | flow_leverage=цена идёт: +17.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.58 > 0.95",
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,7,5,10,none,0.0,0,-0.0224,0.4861,1.33,228,48.1,,flow_dormant=отскока не было: 13.9% < 15.0% | flow_hidden=поток не растёт: наклон -0.02240 < 0.01 | flow_leverage=цена идёт: +13.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.18 > 0.95,
CHZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,7,6,10,down,0.205,0,-0.01872,0.4896,1.92,217,81.9,,"flow_dormant=цикла не было: рост до пика x1.92 < x3.0, за жизнь x1.67 при падении 96.1% | flow_hidden=поток не растёт: наклон -0.01872 < 0.01 | flow_leverage=цена идёт: +10.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.93 > 0.95",
ONTUSDT,0,0,none,,0,,42.4,0.0,0.0,0.0,0.0,0.0,0.0,,110,16,13,10,none,0.0,0,-0.01375,0.4883,3.49,143,74.3,,flow_hidden=поток не растёт: наклон -0.01375 < 0.01 | flow_leverage=цена идёт: +21.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
EIGENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66,4,2,10,up,0.431,0,-0.0329,0.4814,1.39,228,68.5,,"flow_dormant=цикла не было: рост до пика x1.39 < x3.0, за жизнь x2.65 при падении 97.4% | flow_hidden=поток не растёт: наклон -0.03290 < 0.01 | flow_leverage=цена идёт: +20.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.38 > 0.95",
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,157,11,9,10,none,0.0,0,-0.01238,0.4905,29.1,41,97.4,,flow_dormant=база широка: 3784.2% при падении 97.4% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.01238 < 0.01 | flow_leverage=цена идёт: -12.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.08 > 0.95,
BIOUSDT,0,0,none,,0,,45.7,0.0,0.0,32.7,0.0,0.0,0.0,,108,11,9,10,up,0.149,0,-0.03224,0.4821,4.23,112,67.2,,flow_hidden=поток не растёт: наклон -0.03224 < 0.01 | flow_leverage=цена идёт: +20.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.06 > 0.95,
GRVTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
AXSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86,10,6,10,up,0.25,0,-0.0206,0.4854,3.8,210,73.2,,flow_dormant=отскока не было: 14.1% < 15.0% | flow_hidden=поток не растёт: наклон -0.02060 < 0.01 | flow_leverage=цена идёт: +11.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 7.59 > 0.95,
GRASSUSDT,1,85,flow_fuel,экстремальный,25,недели,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.2815666666666667,91,8,4,10,down,0.251,0,-0.04841,0.4732,3.85,89,60.2,,flow_dormant=база широка: 142.7% при падении 60.2% — доля 0.94 > 0.55 | flow_hidden=поток не растёт: наклон -0.04841 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 7.66 > 0.95,
SKYAIUSDT,1,100,flow_fuel,экстремальный,7,неделя,32.6,0.0,0.0,0.0,23.8,80.0,0.0,0.06278666666666667,135,10,7,10,down,0.202,0,0.00165,0.4997,27.81,108,97.4,,flow_hidden=поток не растёт: наклон 0.00165 < 0.01 | flow_leverage=цена идёт: -29.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.38 > 0.95,
PORTALUSDT,0,0,none,,0,,45.6,0.0,0.0,23.2,0.0,0.0,0.0,,125,12,8,10,none,0.0,0,0.00176,0.5004,6.81,82,81.9,,flow_hidden=поток не растёт: наклон 0.00176 < 0.01 | flow_leverage=цена идёт: +19.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
COHRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,1,0,1,none,0.0,1,-0.08751,0.4617,1.36,80,55.7,,flow_dormant=обвал дельты (наклон -0.0875) | flow_hidden=обвал дельты (наклон -0.0875) | flow_leverage=обвал дельты (наклон -0.0875) | flow_spring=обвал дельты (наклон -0.0875),
AEROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,87,11,5,10,up,0.419,0,-0.00464,0.4944,1.6,228,57.0,,"flow_dormant=цикла не было: рост до пика x1.60 < x3.0, за жизнь x1.38 при падении 88.4% | flow_hidden=поток не растёт: наклон -0.00464 < 0.01 | flow_leverage=цена идёт: +11.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.90 > 0.95",
METUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51,8,4,3,down,0.148,0,-0.00412,0.4978,1.44,217,72.3,,"flow_dormant=цикла не было: рост до пика x1.44 < x3.0, за жизнь x1.14 при падении 94.5% | flow_hidden=цена растёт: наклон 0.00213 > 0.002 | flow_leverage=цена идёт: +36.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
SCRTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127,15,12,10,up,0.169,0,-0.0426,0.477,2.23,211,92.9,,"flow_dormant=цикла не было: рост до пика x2.23 < x3.0, за жизнь x2.52 при падении 98.2% | flow_hidden=поток не растёт: наклон -0.04260 < 0.01 | flow_leverage=цена идёт: -45.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
PYTHUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94,7,4,10,none,0.0,0,-0.02733,0.4861,1.35,228,60.1,,flow_dormant=отскока не было: 10.8% < 15.0% | flow_hidden=поток не растёт: наклон -0.02733 < 0.01 | flow_leverage=цена идёт: +15.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.18 > 0.95,
ARUSDT,0,0,none,,0,,55.3,0.0,0.0,0.0,0.0,0.0,0.0,,78,14,7,10,up,0.21,0,-0.02692,0.4822,1.27,228,64.9,,flow_hidden=поток не растёт: наклон -0.02692 < 0.01 | flow_leverage=цена идёт: +20.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
CFXUSDT,0,0,none,,0,,41.6,0.0,0.0,0.0,0.0,0.0,0.0,,105,15,10,10,down,0.205,0,-0.02952,0.4864,1.22,228,55.2,,flow_hidden=поток не растёт: наклон -0.02952 < 0.01 | flow_leverage=цена идёт: +16.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.44 > 0.95,
CAPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
DOSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
MOODENGUSDT,0,0,none,,0,,45.7,0.0,0.0,33.0,0.0,0.0,0.0,,73,6,3,10,none,0.0,0,-0.02464,0.4827,1.48,230,66.0,,flow_hidden=поток не растёт: наклон -0.02464 < 0.01 | flow_leverage=цена идёт: +12.3% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
CYSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
1000LUNCUSDT,0,0,none,,0,,39.5,0.0,0.0,0.0,0.0,0.0,0.0,,104,11,10,10,down,0.14,0,-0.03592,0.4802,4.13,109,62.4,,flow_hidden=поток не растёт: наклон -0.03592 < 0.01 | flow_leverage=цена идёт: +13.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.62 > 0.95,
CHIPUSDT,0,0,none,,0,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1,0,3,none,0.0,0,-0.02071,0.4889,4.9,121,84.7,,flow_hidden=поток не растёт: наклон -0.02071 < 0.01 | flow_leverage=цена идёт: +36.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 4.94 > 0.95,
ALLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,42.8,47.8,0.0,,64,4,3,3,none,0.0,0,0.00508,0.5018,12.39,75,60.0,,flow_dormant=отскока не было: 13.8% < 15.0% | flow_hidden=поток не растёт: наклон 0.00508 < 0.01 | flow_leverage=фандинг не отрицательный: 6.5% APR > -5.0% | flow_spring=событий за 24 баров 1 < 2,
PRLUSDT,1,63,flow_taker,умеренный,2,дни,0.0,0.0,0.0,0.0,32.0,42.1,0.0,0.2262,17,2,0,3,up,0.267,0,0.00888,0.5047,3.54,3,57.4,,flow_dormant=отскока не было: 13.2% < 15.0% | flow_hidden=цена растёт: наклон 0.01564 > 0.002 | flow_leverage=цена идёт: -17.9% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 2.52 > 0.95,
GASUSDT,0,0,none,,0,,44.0,0.0,0.0,0.0,0.0,46.2,0.0,,104,11,9,10,down,0.192,0,-0.01333,0.4908,1.25,228,60.7,,flow_hidden=поток не растёт: наклон -0.01333 < 0.01 | flow_leverage=цена идёт: +23.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
KMNOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,64.5,0.0,,83,9,8,10,up,0.523,0,-0.00807,0.4974,1.28,228,78.8,,"flow_dormant=цикла не было: рост до пика x1.28 < x3.0, за жизнь x1.22 при падении 93.5% | flow_hidden=поток не растёт: наклон -0.00807 < 0.01 | flow_leverage=цена идёт: +37.4% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
TURBOUSDT,0,0,none,,0,,47.2,0.0,0.0,0.0,0.0,0.0,0.0,,72,6,5,10,none,0.0,0,-0.02647,0.4822,1.42,230,67.4,,flow_hidden=поток не растёт: наклон -0.02647 < 0.01 | flow_leverage=цена идёт: +11.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.15 > 0.95,
BTCDOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52,6,5,10,down,0.215,0,-0.01865,0.49,1.32,77,12.2,,"flow_dormant=цикла не было: рост до пика x1.32 < x3.0, за жизнь x5.01 при падении 12.3% | flow_hidden=поток не растёт: наклон -0.01865 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 10.00 > 0.95",
SPXUSDT,0,0,none,,0,,52.8,0.0,0.0,0.0,0.0,29.7,0.0,,56,4,0,10,up,0.135,0,-0.01615,0.4921,1.46,228,67.5,,flow_hidden=поток не растёт: наклон -0.01615 < 0.01 | flow_leverage=цена идёт: +37.5% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 8.06 > 0.95,
BSBUSDT,0,0,none,,0,,46.5,0.0,0.0,0.0,0.0,0.0,0.0,,25,2,0,3,up,0.543,0,-0.04478,0.4798,22.24,94,97.2,,flow_hidden=поток не растёт: наклон -0.04478 < 0.01 | flow_leverage=цена идёт: -20.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 3.06 > 0.95,
MMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,12,6,3,none,0.0,0,-0.0166,0.4935,4.71,22,70.4,,flow_dormant=база широка: 237.8% при падении 70.4% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.01660 < 0.01 | flow_leverage=цена идёт: -11.1% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.21 > 0.95,
CCUSDT,1,90,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.10997333333333334,52,6,2,3,none,0.0,0,-0.02118,0.4928,2.09,200,56.0,,"flow_dormant=цикла не было: рост до пика x2.09 < x3.0, за жизнь x3.52 при падении 76.0% | flow_hidden=поток не растёт: наклон -0.02118 < 0.01 | flow_leverage=цена идёт: +14.2% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.40 > 0.95",
HUSDT,0,0,none,,0,,55.7,0.0,0.0,0.0,45.0,26.5,0.0,,109,8,5,10,none,0.0,0,-0.01213,0.4926,11.2,82,94.7,,flow_hidden=цена растёт: наклон 0.00883 > 0.002 | flow_leverage=фандинг не отрицательный: 42.9% APR > -5.0% | flow_spring=фон шумный: rel_vol 3.81 > 0.95,
EDENUSDT,0,0,none,,0,,43.8,0.0,0.0,0.0,0.0,0.0,0.0,,66,6,3,3,up,0.099,0,-0.0171,0.4906,6.82,92,79.7,,flow_hidden=цена растёт: наклон 0.00205 > 0.002 | flow_leverage=цена идёт: +22.7% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.28 > 0.95,
EULUSDT,1,60,flow_churn,умеренный,2,дни,0.0,0.0,0.0,34.7,0.0,0.0,0.0,1.2598500000000001,74,13,9,3,up,0.084,0,-0.00592,0.4991,1.27,229,80.1,,"flow_dormant=цикла не было: рост до пика x1.27 < x3.0, за жизнь x1.05 при падении 94.6% | flow_hidden=цена растёт: наклон 0.00528 > 0.002 | flow_leverage=цена идёт: +13.0% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 1.39 > 0.95",
XPINUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72,4,3,10,up,0.126,0,-0.03095,0.4826,1.38,229,72.1,,flow_dormant=база широка: 166.6% при падении 72.1% — доля 0.64 > 0.55 | flow_hidden=поток не растёт: наклон -0.03095 < 0.01 | flow_leverage=цена идёт: -35.6% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 5.75 > 0.95,
TRIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29,5,2,3,down,0.41,0,-0.03617,0.4758,3.96,152,88.3,,flow_dormant=база широка: 473.3% при падении 88.3% — доля 0.62 > 0.55 | flow_hidden=поток не растёт: наклон -0.03617 < 0.01 | flow_leverage=цена идёт: -11.8% за 14 баров > 10.0% | flow_spring=фон шумный: rel_vol 6.51 > 0.95,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,108,15,10,10,down,0.206,0,-0.02135,0.4867,1.25,219,87.5,,"flow_dormant=цикла не было: рост до пика x1.25 < x3.0, за жизнь x1.73 при падении 97.5% | flow_hidden=поток не растёт: наклон -0.02135 < 0.01 | flow_leverage=фандинг не отрицательный: 11.0% APR > -5.0% | flow_spring=фон шумный: rel_vol 1.93 > 0.95",
