symbol,detected,score,case,strength,horizon_days,horizon_tf,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_spread,collapsing,growth_x,failures,error
DIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,4,3,3,0.0564,0,1.13,,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,69,0,0,1,0.2191,0,1.93,,
ENSOUSDT,0,44,none,,0,,0.0,0.0,0.0,0.0,44.5,0.0,,86,3,3,0,0.0,0,5.95,,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,180,1,1,0,0.0,0,3.24,,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,102,0,0,10,0.0037,0,1.22,,
ERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,113,3,3,0,0.0,0,1.6,,
LDOUSDT,1,75,flow_churn,сильный,2,дни,0.0,0.0,54.4,0.0,0.0,0.0,0.3084107003611807,110,3,3,1,0.1635,0,1.39,,
MIRAUSDT,0,31,none,,0,,0.0,0.0,30.5,0.0,0.0,0.0,,104,1,1,3,0.1464,0,1.71,,
FETUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,0,0,0,0.0,0,1.64,,
ETCUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,90,1,1,2,0.2205,0,1.12,,
APTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,0,0,1,0.3004,0,1.42,,
WLFIUSDT,0,44,none,,0,,0.0,0.0,0.0,44.2,0.0,0.0,,42,1,0,3,0.1655,0,1.56,,
TUTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,149,8,7,0,0.0,0,1.85,,
ROBOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,12,2,1,1,0.0395,0,1.89,,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,1,1,2,0.1769,0,0.0,,
MUBARAKUSDT,1,73,flow_taker,сильный,25,недели,0.0,0.0,0.0,51.7,0.0,0.0,0.0128870247877578,112,1,1,2,0.1545,0,1.84,,
4USDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,73,4,4,3,0.0876,0,2.15,,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,84,0,0,0,0.0,0,1.51,,
NEIROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,77,1,0,2,0.1322,0,1.6,,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,46,2,2,3,0.3392,0,0.0,,
BLESSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,108,6,4,1,0.0619,0,9.27,,
JTOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,167,8,8,5,0.0443,0,4.24,,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0,0.0,0,5.0,,
VVVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,204,16,15,1,0.0491,0,21.13,,
FLOWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,129,4,2,2,0.0808,0,0.0,,
BIRBUSDT,0,29,none,,0,,0.0,0.0,29.3,0.0,0.0,0.0,,41,1,1,0,0.0,0,1.99,,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,156,0,0,2,0.2113,0,1.81,,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,107,1,1,3,0.0772,0,1.91,,
MYXUSDT,1,75,flow_taker,сильный,25,недели,0.0,0.0,0.0,54.0,0.0,0.0,0.07303,124,0,0,2,0.1732,0,2.8,,
BOMEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,110,8,6,10,0.0971,0,2.67,,
ATOMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,85,0,0,0,0.0,0,1.48,,
ETHFIUSDT,1,83,flow_churn,сильный,2,дни,0.0,0.0,69.4,0.0,0.0,0.0,0.3866549176906691,105,4,4,2,0.0576,0,1.22,,
ELSAUSDT,1,87,flow_churn,экстремальный,2,дни,0.0,0.0,77.0,28.2,0.0,0.0,0.045399150519454486,50,2,2,1,0.2031,0,0.0,,
AEROUSDT,1,85,flow_churn,экстремальный,2,дни,0.0,0.0,71.8,0.0,0.0,0.0,0.3245123243231567,146,3,3,1,0.231,0,0.0,,
GWEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,54,0,0,0,0.0,0,10.96,,
XNYUSDT,1,71,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,47.2,0.0,0.005851801645032132,95,5,4,2,0.2119,0,5.21,,
TSTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,174,5,4,1,0.1665,0,4.6,,
ZENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,165,0,0,3,0.2225,0,2.0,,
PEOPLEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,99,5,3,5,0.0276,0,1.56,,
CRVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,65,0,0,1,0.1696,0,1.38,,
SAHARAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,126,0,0,0,0.0,0,3.67,,
PENDLEUSDT,1,78,flow_fuel,сильный,25,недели,0.0,28.0,0.0,0.0,60.8,0.0,1.2330671355577154,96,2,1,5,0.2559,0,0.0,,
CAKEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,107,0,0,3,0.1147,0,1.1,,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,109,0,0,1,0.2569,0,2.3,,
EDGEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,19,0,0,0,0.0,0,4.55,,
GALAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,81,0,0,0,0.0,0,1.45,,
ZROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,131,0,0,1,0.1296,0,2.15,,
PRLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,12,2,0,0,0.0,0,3.35,,
PNUTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,72,0,0,3,0.1244,0,1.6,,
ACEUSDT,1,77,flow_taker,сильный,25,недели,0.0,0.0,37.4,51.7,0.0,0.0,0.06301,187,1,1,3,0.1187,0,1.67,,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,0,0.0,0,1.23,,
SANDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,104,0,0,0,0.0,0,1.66,,
XPDUSDT,1,79,flow_hidden,сильный,5,неделя,61.8,0.0,0.0,0.0,0.0,0.0,1218.3812722605287,16,1,1,5,0.1445,0,0.0,,
ARXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,0,,,
POLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,95,0,0,3,0.2073,0,1.89,,
