symbol,detected,score,case,strength,horizon_days,horizon_tf,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_spread,collapsing,growth_x,failures,error
NILUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,118,0,0,10,,0,,,
SIGNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,98,0,0,10,,0,,,
AXSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,87,0,0,10,,0,,,
INXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,26,1,1,3,,0,,flow_fuel,
ESPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,29,2,1,3,,0,,flow_fuel,
CHZUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,96,0,0,10,,0,,,
POLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,59,0,0,10,,0,,,
ROBOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,3,,0,,,
JCTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,63,1,1,3,,0,,flow_fuel,
BABYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,103,1,0,10,,0,,flow_fuel,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,60,0,0,10,,0,,,
ERAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,76,3,2,10,,0,,flow_fuel,
USELESSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,56,0,0,10,,0,,,
ASTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,,0,,,
EIGENUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,0,10,,0,,,
MYXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,83,0,0,10,,0,,,
HMSTRUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,119,0,0,10,,0,,,
BULLAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,116,1,1,10,,0,,flow_fuel,
PROMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,,128,2,1,10,,0,,flow_fuel,
