symbol,detected,score,case,strength,horizon_days,horizon_tf,dormant,hidden,spring,churn,taker,fuel,leverage,zone_price,events,zones,zones_conf,vortex_scale,vortex_dir,vortex_str,collapsing,delta_slope,buy_share,growth_x,peak_age,drop_pct,failures,rejects,error
PIXELUSDT,1,100,flow_dormant,экстремальный,25,недели,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.003793,95,17,8,10,down,0.26,0,-0.03437,0.4815,3.87,156,78.3,,flow_hidden=поток не растёт: наклон -0.03437 < 0.01 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
JTOUSDT,1,76,flow_fuel,сильный,25,недели,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.5147833333333334,109,9,5,10,up,0.764,0,-0.02583,0.4877,4.24,49,47.1,,flow_dormant=база широка: 89.0% при падении 47.1% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.02583 < 0.01 | flow_spring=фон шумный: rel_vol 1.15 > 0.95,
PLUMEUSDT,1,53,flow_churn,умеренный,2,дни,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.012313333333333334,105,10,8,10,up,0.164,0,-0.02523,0.4865,1.47,231,58.8,,flow_dormant=цикла не было: рост до пика x1.47 < x3.0 | flow_hidden=цена растёт: наклон 0.00271 > 0.002 | flow_spring=фон шумный: rel_vol 4.22 > 0.95,
BMTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,82,12,5,10,none,0.0,0,-0.00179,0.4983,4.02,4,66.2,,flow_dormant=отскока не было: 14.4% < 15.0% | flow_hidden=цена растёт: наклон 0.00540 > 0.002 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
XPLUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,4,1,10,none,0.0,0,-0.02842,0.4833,1.86,220,71.9,,flow_dormant=цикла не было: рост до пика x1.86 < x3.0 | flow_hidden=поток не растёт: наклон -0.02842 < 0.01 | flow_spring=нет опорной зоны под ценой,
ICPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99,15,14,10,up,0.165,0,-0.03631,0.4812,1.81,211,58.7,,flow_dormant=цикла не было: рост до пика x1.81 < x3.0 | flow_hidden=поток не растёт: наклон -0.03631 < 0.01 | flow_spring=фон шумный: rel_vol 1.20 > 0.95,
OPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55,6,2,10,up,0.529,0,-0.01479,0.4908,1.51,213,78.3,,flow_dormant=цикла не было: рост до пика x1.51 < x3.0 | flow_hidden=поток не растёт: наклон -0.01479 < 0.01 | flow_spring=нет опорной зоны под ценой,
ARBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63,3,2,10,up,0.211,0,-0.03443,0.4827,1.32,220,69.1,,flow_dormant=цикла не было: рост до пика x1.32 < x3.0 | flow_hidden=поток не растёт: наклон -0.03443 < 0.01 | flow_spring=нет опорной зоны под ценой,
LDOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,7,3,10,up,0.113,0,-0.02208,0.4915,1.39,220,65.6,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=цена растёт: наклон 0.00403 > 0.002 | flow_spring=фон шумный: rel_vol 1.00 > 0.95,
BLUAIUSDT,1,94,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.011379333333333332,70,4,4,3,none,0.0,0,0.00273,0.5,8.41,3,70.8,,flow_dormant=база широка: 252.5% при падении 70.8% — доля 1.04 > 0.55 | flow_hidden=поток не растёт: наклон 0.00273 < 0.01 | flow_spring=фон шумный: rel_vol 5.29 > 0.95,
VIRTUALUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63,10,5,10,up,0.164,0,-0.01796,0.4869,1.91,220,61.6,,flow_dormant=цикла не было: рост до пика x1.91 < x3.0 | flow_hidden=поток не растёт: наклон -0.01796 < 0.01 | flow_spring=фон шумный: rel_vol 0.97 > 0.95,
SKYAIUSDT,1,100,flow_fuel,экстремальный,25,недели,74.7,0.0,0.0,0.0,0.0,80.0,0.0,0.06278666666666667,132,8,7,10,down,0.202,0,3e-05,0.4995,29.75,100,97.4,,flow_hidden=поток не растёт: наклон 0.00003 < 0.01 | flow_spring=фон шумный: rel_vol 2.02 > 0.95,
DEXEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159,10,6,10,down,0.113,0,-0.02203,0.4913,29.1,33,97.4,,flow_dormant=это уже движение: отскок 281.6% > 250.0% | flow_hidden=поток не растёт: наклон -0.02203 < 0.01 | flow_spring=нет опорной зоны под ценой,
RVNUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94,8,5,10,none,0.0,0,-0.02124,0.4841,1.3,213,69.8,,flow_dormant=цикла не было: рост до пика x1.30 < x3.0 | flow_hidden=поток не растёт: наклон -0.02124 < 0.01 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
COOKIEUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91,11,4,10,up,0.262,0,-0.03006,0.4842,1.39,221,85.7,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=цена растёт: наклон 0.00327 > 0.002 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
SYNUSDT,1,76,flow_fuel,сильный,7,неделя,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.07614166666666666,132,10,8,10,up,0.112,0,-0.01456,0.4938,26.56,45,88.9,,flow_dormant=база широка: 1520.7% при падении 88.9% — доля 1.90 > 0.55 | flow_hidden=поток не растёт: наклон -0.01456 < 0.01 | flow_spring=диапазон широк: 123.2% > 35%,
ASTERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,5,2,3,down,0.142,0,-0.04946,0.4735,1.25,221,50.4,,flow_dormant=цикла не было: рост до пика x1.25 < x3.0 | flow_hidden=поток не растёт: наклон -0.04946 < 0.01 | flow_spring=нет опорной зоны под ценой,
EPICUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,131,6,3,10,up,0.866,0,0.00178,0.4989,6.76,6,75.0,,flow_dormant=база широка: 368.3% при падении 75.0% — доля 1.23 > 0.55 | flow_hidden=цена растёт: наклон 0.00969 > 0.002 | flow_spring=не сжалась: squeeze 1.67 > 0.9,
HOLOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75,8,7,3,none,0.0,0,-0.00688,0.4947,2.13,2,35.8,,flow_dormant=цикла не было: рост до пика x2.13 < x3.0 | flow_hidden=поток не растёт: наклон -0.00688 < 0.01 | flow_spring=фон шумный: rel_vol 4.27 > 0.95,
BOMEUSDT,1,52,flow_churn,умеренный,2,дни,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0007851666666666667,89,10,7,10,up,0.271,0,-0.01513,0.4922,2.7,4,19.3,,flow_dormant=цикла не было: рост до пика x2.70 < x3.0 | flow_hidden=цена растёт: наклон 0.01067 > 0.002 | flow_spring=фон шумный: rel_vol 1.79 > 0.95,
TSTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127,10,9,10,none,0.0,0,-0.02992,0.485,4.6,102,73.2,,flow_dormant=база широка: 184.9% при падении 73.2% — доля 0.68 > 0.55 | flow_hidden=цена растёт: наклон 0.00563 > 0.002 | flow_spring=фон шумный: rel_vol 5.21 > 0.95,
ZBTUSDT,1,55,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.07372166666666666,61,6,2,3,none,0.0,0,-0.00952,0.4937,4.91,110,70.8,,flow_dormant=база широка: 157.5% при падении 70.8% — доля 0.65 > 0.55 | flow_hidden=поток не растёт: наклон -0.00952 < 0.01 | flow_spring=фон шумный: rel_vol 1.05 > 0.95,
UBUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.06400333333333334,83,9,6,3,up,0.213,0,0.00401,0.501,13.73,91,76.7,,flow_dormant=база широка: 268.9% при падении 76.7% — доля 0.82 > 0.55 | flow_hidden=цена растёт: наклон 0.01023 > 0.002 | flow_spring=не сжалась: squeeze 1.15 > 0.9,
ESPORTSUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119,7,6,10,down,0.262,0,-0.01016,0.4954,3.24,86,98.4,,flow_dormant=это уже движение: отскок 530.0% > 250.0% | flow_hidden=поток не растёт: наклон -0.01016 < 0.01 | flow_spring=нет опорной зоны под ценой,
WIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47,4,2,10,up,0.454,0,-0.02617,0.4895,1.93,220,73.7,,flow_dormant=цикла не было: рост до пика x1.93 < x3.0 | flow_hidden=поток не растёт: наклон -0.02617 < 0.01 | flow_spring=нет опорной зоны под ценой,
HYUNDAIUSDT,1,57,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,32.3,0.0,274.7316666666667,7,1,0,1,up,0.083,0,-0.0074,0.498,1.37,72,55.2,,flow_dormant=цикла не было: рост до пика x1.37 < x3.0 | flow_hidden=поток не растёт: наклон -0.00740 < 0.01 | flow_spring=фон шумный: rel_vol 4.57 > 0.95,
JASMYUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58,8,5,10,up,0.332,0,-0.0382,0.4783,1.87,218,62.4,,flow_dormant=цикла не было: рост до пика x1.87 < x3.0 | flow_hidden=поток не растёт: наклон -0.03820 < 0.01 | flow_spring=фон шумный: rel_vol 3.49 > 0.95,
ENSOUSDT,1,73,flow_fuel,сильный,2,дни,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.6777333333333333,58,8,3,3,none,0.0,0,-0.02165,0.485,5.95,170,83.2,,flow_dormant=отскока не было: 9.7% < 15.0% | flow_hidden=цена растёт: наклон 0.00846 > 0.002 | flow_spring=фон шумный: rel_vol 2.26 > 0.95,
MUBARAKUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89,8,5,10,none,0.0,0,-0.02125,0.4878,3.28,4,48.8,,flow_dormant=отскока не было: 9.0% < 15.0% | flow_hidden=цена растёт: наклон 0.00835 > 0.002 | flow_spring=фон шумный: rel_vol 3.51 > 0.95,
TLMUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,129,18,13,10,up,0.213,0,-0.00881,0.4956,5.34,39,70.7,,flow_dormant=база широка: 433.7% при падении 70.7% — доля 1.80 > 0.55 | flow_hidden=цена растёт: наклон 0.00529 > 0.002 | flow_spring=диапазон широк: 39.0% > 35%,
EULUSDT,1,55,flow_churn,умеренный,2,дни,0.0,0.0,0.0,29.7,0.0,0.0,0.0,1.1755,71,12,7,3,none,0.0,0,-0.00118,0.4996,1.27,221,80.1,,flow_dormant=цикла не было: рост до пика x1.27 < x3.0 | flow_hidden=цена растёт: наклон 0.00630 > 0.002 | flow_spring=диапазон широк: 142.0% > 35%,
INTWUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
CSOPSKHYNIX2LUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
TIAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,6,3,10,up,0.128,0,-0.03215,0.4769,1.46,213,57.0,,flow_dormant=цикла не было: рост до пика x1.46 < x3.0 | flow_hidden=поток не растёт: наклон -0.03215 < 0.01 | flow_spring=нет опорной зоны под ценой,
RENDERUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,9,5,10,up,0.174,0,-0.04304,0.4827,2.3,215,58.6,,flow_dormant=цикла не было: рост до пика x2.30 < x3.0 | flow_hidden=поток не растёт: наклон -0.04304 < 0.01 | flow_spring=нет опорной зоны под ценой,
SANDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60,10,4,10,down,0.165,0,-0.03706,0.4798,1.66,203,78.7,,flow_dormant=цикла не было: рост до пика x1.66 < x3.0 | flow_hidden=поток не растёт: наклон -0.03706 < 0.01 | flow_spring=фон шумный: rel_vol 1.86 > 0.95,
RDDTUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
RIFUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,132,12,10,10,none,0.0,0,-0.00113,0.4997,5.19,60,70.1,,flow_dormant=база широка: 230.7% при падении 70.1% — доля 0.98 > 0.55 | flow_hidden=поток не растёт: наклон -0.00113 < 0.01 | flow_spring=диапазон широк: 132.4% > 35%,
IDUSDT,1,62,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.026213333333333328,110,12,11,10,up,0.412,0,-0.01611,0.4908,1.66,216,75.2,,flow_dormant=цикла не было: рост до пика x1.66 < x3.0 | flow_hidden=поток не растёт: наклон -0.01611 < 0.01 | flow_spring=фон шумный: rel_vol 2.13 > 0.95,
CHIPUSDT,1,100,flow_dormant,экстремальный,7,неделя,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02147,3,0,0,3,down,0.112,0,-0.04135,0.4792,4.9,113,84.7,,flow_hidden=поток не растёт: наклон -0.04135 < 0.01 | flow_spring=нет живых зон,
ESPUSDT,1,87,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,61.6,0.0,0.06709,34,4,3,3,none,0.0,0,-0.017,0.4939,3.77,171,71.3,,flow_dormant=отскока не было: 7.8% < 15.0% | flow_hidden=поток не растёт: наклон -0.01700 < 0.01 | flow_spring=диапазон широк: 84.3% > 35%,
BSBUSDT,1,100,flow_dormant,экстремальный,7,неделя,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.11334,23,1,0,3,down,0.325,0,-0.03719,0.4838,22.24,86,95.9,,flow_hidden=поток не растёт: наклон -0.03719 < 0.01 | flow_spring=нет опорной зоны под ценой,
ZAMAUSDT,1,90,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,64.5,0.0,0.03907666666666667,42,6,2,3,up,0.139,0,-0.01332,0.494,2.03,217,92.7,,flow_dormant=цикла не было: рост до пика x2.03 < x3.0 | flow_hidden=цена растёт: наклон 0.01014 > 0.002 | flow_spring=диапазон широк: 60.8% > 35%,
DASHUSDT,1,55,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,29.7,0.0,22.406666666666666,115,14,11,10,up,0.163,0,-0.03913,0.4847,2.76,210,70.1,,flow_dormant=цикла не было: рост до пика x2.76 < x3.0 | flow_hidden=поток не растёт: наклон -0.03913 < 0.01 | flow_spring=событий за 24 баров 0 < 2,
AXSUSDT,1,100,flow_dormant,экстремальный,25,недели,72.3,0.0,0.0,0.0,39.7,0.0,0.0,0.8,87,9,7,10,up,0.193,0,-0.02196,0.4881,3.8,202,73.2,,flow_hidden=поток не растёт: наклон -0.02196 < 0.01 | flow_spring=фон шумный: rel_vol 1.86 > 0.95,
PIEVERSEUSDT,1,54,flow_churn,умеренный,2,дни,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.7612166666666667,50,6,5,3,none,0.0,0,-0.00257,0.4984,5.03,116,67.6,,flow_dormant=отскока не было: 12.3% < 15.0% | flow_hidden=поток не растёт: наклон -0.00257 < 0.01 | flow_spring=фон шумный: rel_vol 2.20 > 0.95,
PENDLEUSDT,1,62,flow_fuel,умеренный,25,недели,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.2335333333333336,62,5,4,10,up,0.174,0,-0.03927,0.4808,1.45,220,59.7,,flow_dormant=цикла не было: рост до пика x1.45 < x3.0 | flow_hidden=поток не растёт: наклон -0.03927 < 0.01 | flow_spring=событий за 24 баров 0 < 2,
ONGUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,109,17,15,10,none,0.0,0,-0.00497,0.4958,2.19,132,66.5,,flow_dormant=цикла не было: рост до пика x2.19 < x3.0 | flow_hidden=поток не растёт: наклон -0.00497 < 0.01 | flow_spring=фон шумный: rel_vol 10.00 > 0.95,
ORDIUSDT,1,100,flow_dormant,экстремальный,25,недели,87.2,0.0,0.0,0.0,0.0,0.0,0.0,2.861,75,12,4,10,up,0.178,0,-0.04106,0.4827,5.17,119,74.7,,"flow_hidden=поток не растёт: наклон -0.04106 < 0.01 | flow_spring=фигура собралась, но скор 16.9 < 20 после множителей",
INXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35,7,2,3,none,0.0,0,-0.03006,0.4825,2.84,123,78.9,,flow_dormant=цикла не было: рост до пика x2.84 < x3.0 | flow_hidden=поток не растёт: наклон -0.03006 < 0.01 | flow_spring=фон шумный: rel_vol 4.80 > 0.95,
LAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,106,15,10,10,down,0.206,0,-0.03205,0.4866,1.29,211,87.5,,flow_dormant=цикла не было: рост до пика x1.29 < x3.0 | flow_hidden=поток не растёт: наклон -0.03205 < 0.01 | flow_spring=диапазон широк: 129.7% > 35%,
SWARMSUSDT,1,100,flow_dormant,экстремальный,25,недели,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005638,102,11,10,10,up,0.158,0,-0.04558,0.4731,6.4,101,84.9,,flow_hidden=поток не растёт: наклон -0.04558 < 0.01 | flow_spring=фон шумный: rel_vol 5.81 > 0.95,
龙虾USDT,1,57,flow_fuel,умеренный,2,дни,0.0,0.0,0.0,0.0,0.0,31.6,0.0,0.011772,25,1,0,3,up,0.135,0,0.00848,0.5054,6.61,4,52.0,,flow_dormant=база широка: 342.9% при падении 52.0% — доля 3.17 > 0.55 | flow_hidden=цена растёт: наклон 0.01411 > 0.002 | flow_spring=фон шумный: rel_vol 2.75 > 0.95,
SEIUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57,3,2,10,up,0.115,0,-0.03605,0.4829,1.29,220,71.0,,flow_dormant=цикла не было: рост до пика x1.29 < x3.0 | flow_hidden=поток не растёт: наклон -0.03605 < 0.01 | flow_spring=нет опорной зоны под ценой,
ALGOUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59,4,1,10,none,0.0,0,-0.02744,0.4879,1.39,220,48.1,,flow_dormant=цикла не было: рост до пика x1.39 < x3.0 | flow_hidden=поток не растёт: наклон -0.02744 < 0.01 | flow_spring=нет опорной зоны под ценой,
BANANAS31USDT,1,100,flow_dormant,экстремальный,25,недели,92.0,0.0,0.0,27.2,0.0,64.5,0.0,0.00662,131,13,10,10,up,0.172,0,-0.02084,0.4869,5.87,144,60.0,,flow_hidden=поток не растёт: наклон -0.02084 < 0.01 | flow_spring=фон шумный: rel_vol 4.74 > 0.95,
USARUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,up,0.411,0,-0.03062,0.485,1.69,72,60.6,,flow_dormant=цикла не было: рост до пика x1.69 < x3.0 | flow_hidden=поток не растёт: наклон -0.03062 < 0.01 | flow_spring=нет живых зон,
PEOPLEUSDT,1,100,flow_fuel,экстремальный,2,дни,0.0,0.0,0.0,0.0,0.0,79.7,0.0,0.006977,76,7,1,10,none,0.0,0,-0.01349,0.4935,1.56,222,61.4,,flow_dormant=цикла не было: рост до пика x1.56 < x3.0 | flow_hidden=цена растёт: наклон 0.00762 > 0.002 | flow_spring=не сжалась: squeeze 1.01 > 0.9,
SLXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,1,up,0.188,1,-0.07439,0.463,5.0,48,89.4,,flow_dormant=обвал дельты (наклон -0.0744) | flow_hidden=обвал дельты (наклон -0.0744) | flow_spring=нет живых зон,
GIGADEVUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,,,,0,,,,,,,,
DODOXUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,10,8,10,up,0.155,0,-0.02026,0.4907,2.62,8,43.6,,flow_dormant=цикла не было: рост до пика x2.62 < x3.0 | flow_hidden=цена растёт: наклон 0.00452 > 0.002 | flow_spring=не сжалась: squeeze 1.51 > 0.9,
MOVRUSDT,1,100,flow_dormant,экстремальный,25,недели,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.717,111,14,9,10,up,0.345,0,-0.03191,0.4755,4.51,119,83.7,,flow_hidden=поток не растёт: наклон -0.03191 < 0.01 | flow_spring=фон шумный: rel_vol 6.97 > 0.95,
NILUSDT,1,91,flow_dormant,экстремальный,2,дни,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02725,127,11,7,10,none,0.0,0,-0.02838,0.4881,3.6,99,74.8,,flow_hidden=поток не растёт: наклон -0.02838 < 0.01 | flow_spring=фон шумный: rel_vol 1.13 > 0.95,
POLUSDT,1,68,flow_taker,умеренный,25,недели,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.07416,56,6,4,10,none,0.0,0,-0.01834,0.4882,1.89,216,63.9,,flow_dormant=цикла не было: рост до пика x1.89 < x3.0 | flow_hidden=поток не растёт: наклон -0.01834 < 0.01 | flow_spring=нет опорной зоны под ценой,
ANTHROPICUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,2,0,1,up,0.401,0,0.01395,0.5052,1.2,72,30.6,,flow_dormant=цикла не было: рост до пика x1.20 < x3.0 | flow_hidden=набор комкОм: однородность 0.03 < 0.35 | flow_spring=фон шумный: rel_vol 3.29 > 0.95,
AEROUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90,12,7,10,up,0.517,0,-0.00722,0.4952,1.6,220,57.0,,flow_dormant=цикла не было: рост до пика x1.60 < x3.0 | flow_hidden=поток не растёт: наклон -0.00722 < 0.01 | flow_spring=событий за 24 баров 1 < 2,
JUPUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58,4,3,10,up,0.193,0,-0.02309,0.4864,2.05,96,47.9,,flow_dormant=цикла не было: рост до пика x2.05 < x3.0 | flow_hidden=поток не растёт: наклон -0.02309 < 0.01 | flow_spring=нет опорной зоны под ценой,
REDUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,17,8,10,up,0.225,0,-0.01202,0.4957,1.42,215,70.0,,flow_dormant=цикла не было: рост до пика x1.42 < x3.0 | flow_hidden=поток не растёт: наклон -0.01202 < 0.01 | flow_spring=фон шумный: rel_vol 8.24 > 0.95,
BASUSDT,1,52,flow_churn,умеренный,25,недели,0.0,0.0,0.0,21.0,0.0,41.1,0.0,0.021135833333333333,85,7,3,10,down,0.315,0,-0.01667,0.4927,25.51,45,63.2,,flow_dormant=база широка: 171.6% при падении 63.2% — доля 1.00 > 0.55 | flow_hidden=поток не растёт: наклон -0.01667 < 0.01 | flow_spring=фон шумный: rel_vol 4.84 > 0.95,
GALAUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51,5,2,10,up,0.152,0,-0.03247,0.4818,1.45,209,80.6,,flow_dormant=цикла не было: рост до пика x1.45 < x3.0 | flow_hidden=поток не растёт: наклон -0.03247 < 0.01 | flow_spring=нет опорной зоны под ценой,
PRLUSDT,1,65,flow_fuel,умеренный,7,неделя,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.1989833333333333,14,1,0,3,up,0.267,0,-0.01338,0.4961,3.35,120,70.3,,flow_dormant=база широка: 158.2% при падении 70.3% — доля 0.67 > 0.55 | flow_hidden=цена растёт: наклон 0.01394 > 0.002 | flow_spring=фон шумный: rel_vol 1.68 > 0.95,
TRBUSDT,0,0,none,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78,7,2,10,up,0.129,0,-0.05279,0.4724,2.05,120,51.2,,flow_dormant=цикла не было: рост до пика x2.05 < x3.0 | flow_hidden=поток не растёт: наклон -0.05279 < 0.01 | flow_spring=фон шумный: rel_vol 1.98 > 0.95,
RAVEUSDT,1,100,flow_dormant,экстремальный,7,неделя,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2045,50,4,1,3,down,0.14,0,-0.03072,0.4812,137.75,118,99.3,,flow_hidden=поток не растёт: наклон -0.03072 < 0.01 | flow_spring=нет опорной зоны под ценой,
ZROUSDT,1,52,flow_taker,умеренный,25,недели,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.7917,86,5,4,10,down,0.106,0,-0.0224,0.49,2.15,184,72.7,,flow_dormant=цикла не было: рост до пика x2.15 < x3.0 | flow_hidden=поток не растёт: наклон -0.02240 < 0.01 | flow_spring=нет опорной зоны под ценой,
